idx,Output,Hypothesis,Entropy,Errors,Bridging score,3,2,1
2303,Refraction of light can cause a prism to split light into different colors.,A prism refracts light and splits light into lights of different color.,0.5965626831,0,0.96,,,
2304,Many vehicles emit pollution into the atmosphere.,Many automobiles increase the pollution in the air.,0.9592434413,0,0.94,N,,
2305,Apparent magnitude is used to describe the brightness of celestial object.,Apparent magnitude is a measure of the brightness of a star as observed on earth.,0.006198170336,0,0.01,,,
2306,The object will move in the same direction through compression waves and rarefactions.,Compression waves cause object to move in the same direction of the wave.,0.2715957672,0,0.78,,,
2307,The candle left out in the open will burn longer.,The candle left out in the open stay burning the longest.,0.2497222933,0,0.95,,,
2308,Large leaves have a positive impact on a plant's survival.,Slow leaf growth has a negative impact on a plant's survival.,0.004930060137,0,0.00,,,
2309,"Plants are a source of spices, fibers, and solids.","Paper, spices, and fibers are products of plants.",0.01436538167,0,0.18,,,
2310,Moving away from the source of light increases the distance between the moving object and the light and makes the moving objects appear brighter.,"As the distance of the star to earth decreases, the star will appear brighter.",0.03123129266,0,0.15,,,
2311,Cold temperatures have a negative impact on fish because an animal usually requires a warm body temperature for survival.,Hot weather has a negative impact on the survival of fish.,0.02853482619,0,0.10,,,
2312,Grease can decrease the friction among gears.,Grease is used to decrease the friction on the wheels and gears moving on other surfaces.,0.03275548059,0,0.11,,,
2313,Lungs and skin can be used to describe the purpose of birds and frogs.,The function of skin on frogs is similar to the function of lungs in birds.,0.6072967928,0,0.60,,,N
2314,Renewable resources are available for many years and have advantage on the things that need those resources.,An advantage of renewable resources is they are often available for many years.,0.8956519563,0,0.96,,E?,
2315,The moon will be in between a solar eclipse and a new moon.,A solar eclipse could only happen during the new moon.,0.7074130801,0,0.01,,,
2316,Rock contains quartz and feldspar.,Sometimes rocks are formed by quartz and feldspar mixed together.,0.1555458915,0,0.08,,,
2317,A robin will prey on a cricket.,The robin is the predator and the cricket is the prey.,0.05289836939,0,0.54,,,
2318,The new moon is when the moon will have a solar eclipse.,A solar eclipse could only happen during the new moon.,0.9346933549,0,0.15,N,,
2319,"Electron is the smallest, most negatively-charged particle in an atom that orbits the nucleus of an atom.","The smallest, negatively-charged particles in the atom orbit the nucleus of the atom.",0.1198976605,0,0.96,,,
2320,A bacterium breaks down dead animals.,Bacteria causes soil to become more fertile by breaking down dead plants and animals.,0.01056976804,0,0.00,,,
2321,Eating / taking in food can be used to heal.,Energy for healing comes from food.,0.3769775015,0,0.36,,,
2322,A mixture contains two substances combined together.,The student made a mixture by combining two substances together.,0.005214008268,0,0.00,,,
2323,Iron is a kind of metal that can be found in an alloy.,Brass is a kind of alloy.,0.005314719703,0,0.00,,,
2324,An atom is made of a core core surrounded by protons and neutrons and a nucleus surrounded by electrons.,An atom is made of a core of protons and neutrons surrounded by electrons.,0.0964201407,0,0.98,,,
2325,Burying an acorn in soil is a kind of method for providing soil to the young plant.,An acorn may sprout when buried in soil.,0.02794873864,0,0.23,,,
2326,Infection can cause a condition called swelling of bodily tissues.,The swelling of throat tissues is a kind of condition that can result from infection.,0.009546159996,0,0.01,,,
2327,The ice has no impact on its boiling / melting / freezing point.,The mass of the ice will not change.,0.3452092658,0,0.57,,,
2328,Refraction of light by separating light energy into all different colors forms a rainbow.,A rainbow is formed by refraction of light by separating light / splitting light into all different colors.,0.9238735872,0,0.99,E,,
2329,A leaf is a green object.,Leaves reflect green color.,0.6436008654,0,0.91,,,N
2330,A meter stick can be used to measure the length of an object.,A meter stick can be used to measure the height of the door.,0.001644726742,0,0.00,,,
2331,Moving away from the source of light causes the light to appear brighter and increases the distance between the source and the object.,"As the distance of the star to earth decreases, the star will appear brighter.",0.04838033659,0,0.22,,,
2332,The new moon is when the moon blocks the earth from the sun.,A solar eclipse could only happen during the new moon.,0.004278108853,0,0.00,,,
2333,Healing requires rest / energy by eating / taking in food.,Energy for healing comes from food.,0.05982840532,0,0.99,,,
2334,The nucleus is surrounded by almost empty space.,An atom has a positive core surrounded by mostly empty space.,0.01293367836,0,0.23,,,
2335,"Copper wire is an electrical conductor. """,Copper is a material that is an electrical conductor.,0.4454256653,0,0.99,,,
2336,Mitosis produces identical copies of the cell organelle.,Mitosis is a source of two identical nuclei.,0.09122784633,0,0.73,,,
2337,"Water is in the gas state, called water vapor, above 120 c.",The water will be water vapor when the temperature is 120 c.,0.9999726098,0,0.90,,,N?
2338,The class of rock can be used to describe the class of the rock.,"Rocks can be classified as sedimentary, metamorphic, or igneous based on how the rock was formed.",0.003634434088,0,0.01,,,
2339,The surface of the earth and the surface of moon contain mountains.,Both the surface of the moon and the surface of the earth contain mountains.,0.05679450221,0,0.99,,,
2340,Lack of food causes starvation for some animals that eat fish.,Starvation of the animals that eat fish can endanger those animals.,0.009846436137,0,0.16,,,
2341,Cold temperatures have a negative impact on fish.,Hot weather has a negative impact on the survival of fish.,0.004886463516,0,0.01,,,
2342,The swelling of the throat tissue is a kind of condition caused by infection.,The swelling of throat tissues is a kind of condition that can result from infection.,0.05764968325,0,0.99,,,
2343,"Water is in the solid state, and hail is in ice.",Hail is water in solid ice.,0.2237473761,0,0.88,,,
2344,A wildfire can burn many trees.,A jack pine tree will disperse seeds after a wildfire.,0.002657155151,0,0.00,,,
2345,Jumping to catch a ball is part of the whole.,Jumping to catch a ball is a kind of learned characteristic.,0.09216925262,0,0.14,,,
2346,An atom is made of a core surrounded by almost empty space and a nucleus surrounded by mostly empty space.,An atom has a positive core surrounded by mostly empty space.,0.01465971901,0,0.01,,,
2347,Moving away from the source increases the distance between the source and the light.,"As the distance of the star to earth decreases, the star will appear brighter.",0.009452111156,0,0.03,,,
2348,The earth will complete a complete revolution around its star in one planet year and a complete orbit around the sun in one planetary year.,A complete revolution of earth around the sun takes an earth year.,0.4361051071,0,0.87,,,
2349,Algae entering a lake is an example of one organism affecting another organism.,Runoff entering a lake affects that lake by causing algae to grow in it.,0.004779088826,0,0.00,,,
2350,An ice cube and a rock are two solid that are hard.,"Ice, a rock, and a piece of aluminum are all solids.",0.004300142661,0,0.00,,,
2351,Electron is the smallest particle in an atom that has a negative electric charge.,"The smallest, negatively-charged particles in the atom orbit the nucleus of the atom.",0.003343872369,0,0.00,,,
2352,Students classify leaves by their physical property.,Students are classifying the leaves by their properties.,0.1279149922,0,0.99,,,
2353,The height of the liquid will increase because the liquid is warm.,The height of the alcohol liquid changes because alcohol is heated.,0.4844670224,0,0.40,,,
2354,Nutrients in soil positively impacts plant growth.,The type of soil may have the greatest impact on plant growth.,0.004516242427,0,0.00,,,
2355,The comet revolving around a planet is an example of an object in motion.,Comets are the kind of celestial object that has a highly elliptical orbit and has a period of over 1000 years.,0.002799610156,0,0.00,,,
2356,A periodic table is the scientific model that can be used to determine the properties of an element.,The periodic table of elements is the model that can be used to determine the properties of elements.,0.02581628593,0,0.09,,,
2357,Grease can decrease the friction of a gear.,Grease is used to decrease the friction on the wheels and gears moving on other surfaces.,0.0144675105,0,0.02,,,
